datetime,Is Daylight,Distance to Solar Noon,Average Temperature (Day),Average Wind Direction (Day),Relative Humidity,Average Wind Speed (Period),Average Barometric Pressure (Period),Sky Cover,day_of_year_sin,day_of_year_cos,hour_sin,hour_cos
2025-05-05 03:00:00,1.0,0.33478111753218287,82.33333333333333,44.98178133936897,78.33333333333333,7.333333333333333,29.0,0.2667924149747423,0.8359254794186372,-0.548842958284719,0.8660254037844386,0.5000000000000001
2025-05-05 06:00:00,1.0,0.3310552682464762,81.66666666666667,30.00572207699896,75.0,4.0,29.0,0.26857798312594683,0.8359254794186372,-0.548842958284719,0.9659258262890683,-0.25881904510252063
2025-05-05 09:00:00,1.0,0.4663489662907815,78.0,60.00496518307299,79.33333333333333,10.0,29.0,0.0012751341805484968,0.8359254794186372,-0.548842958284719,0.49999999999999994,-0.8660254037844387
2025-05-05 12:00:00,0.0,0.503039893863034,82.33333333333333,29.981564653669253,81.66666666666667,4.333333333333333,29.0,0.7012822426547408,0.8359254794186372,-0.548842958284719,-0.2588190451025208,-0.9659258262890683
2025-05-05 15:00:00,0.0,0.7527816641372768,83.0,67.50190429381803,74.0,3.6666666666666665,29.0,0.7008000768949144,0.8359254794186372,-0.548842958284719,-0.8660254037844385,-0.5000000000000004
2025-05-05 18:00:00,1.0,0.3325192899346051,84.66666666666667,110.56128193945113,72.66666666666667,10.666666666666666,29.0,0.3335933451595972,0.8359254794186372,-0.548842958284719,-0.9659258262890684,0.2588190451025203
2025-05-05 21:00:00,1.0,0.11691145943194216,79.33333333333333,30.017321428993508,87.33333333333333,1.0,29.0,0.43395159254836363,0.8359254794186372,-0.548842958284719,-0.5000000000000004,0.8660254037844384
2025-05-06 00:00:00,1.0,0.09124769135839517,82.33333333333333,74.99304744748535,75.66666666666667,10.0,29.0,0.6009293463437267,0.8263541987239096,-0.5631507242749186,0.25881904510252074,0.9659258262890683
2025-05-06 03:00:00,0.0,0.9151285503045762,83.0,97.49768602060351,80.33333333333333,14.333333333333334,29.0,1.8012199583722435,0.8263541987239096,-0.5631507242749186,0.8660254037844386,0.5000000000000001
2025-05-06 06:00:00,1.0,0.10562662630683334,80.66666666666667,45.02883940845157,86.66666666666667,3.3333333333333335,29.0,1.2315211291396142,0.8263541987239096,-0.5631507242749186,0.9659258262890683,-0.25881904510252063
2025-05-06 09:00:00,1.0,0.11519090057475954,82.33333333333333,67.48819845878562,88.33333333333333,4.0,29.0,1.2349718874377287,0.8263541987239096,-0.5631507242749186,0.49999999999999994,-0.8660254037844387
2025-05-06 12:00:00,0.0,0.9166417232849714,79.0,60.01161635687964,81.66666666666667,6.333333333333333,29.0,0.16733134192807134,0.8263541987239096,-0.5631507242749186,-0.2588190451025208,-0.9659258262890683
2025-05-06 15:00:00,0.0,0.6666112581647415,75.66666666666667,67.47002426281092,89.33333333333333,3.6666666666666665,29.0,1.5359989282676203,0.8263541987239096,-0.5631507242749186,-0.8660254037844385,-0.5000000000000004
2025-05-06 18:00:00,1.0,0.0773781281443805,79.33333333333333,59.92267883514349,81.66666666666667,4.333333333333333,29.0,0.7017826098257327,0.8263541987239096,-0.5631507242749186,-0.9659258262890684,0.2588190451025203
2025-05-06 21:00:00,1.0,0.25033380265911703,86.66666666666667,105.02373082015953,66.33333333333333,11.333333333333334,29.0,1.0248158400715262,0.8263541987239096,-0.5631507242749186,-0.5000000000000004,0.8660254037844384
2025-05-07 00:00:00,0.0,0.5357634096724867,82.33333333333333,104.99937641781696,81.66666666666667,7.666666666666667,29.0,0.43288433543499844,0.8165380514459161,-0.5772916165517272,0.25881904510252074,0.9659258262890683
2025-05-07 03:00:00,0.0,0.9148860938343166,80.0,104.96630687310137,84.0,11.333333333333334,29.0,1.789918522847682,0.8165380514459161,-0.5772916165517272,0.8660254037844386,0.5000000000000001
2025-05-07 06:00:00,0.0,0.7501920573814151,81.33333333333333,59.98968465184049,76.33333333333333,6.666666666666667,29.0,0.9020238444447237,0.8165380514459161,-0.5772916165517272,0.9659258262890683,-0.25881904510252063
2025-05-07 09:00:00,0.0,0.6661592867285333,77.0,74.99126572218654,90.66666666666667,4.0,29.0,0.802941322194036,0.8165380514459161,-0.5772916165517272,0.49999999999999994,-0.8660254037844387
2025-05-07 12:00:00,1.0,0.2501472640283386,82.33333333333333,82.40839530049247,75.0,7.666666666666667,29.0,1.2342739663732798,0.8165380514459161,-0.5772916165517272,-0.2588190451025208,-0.9659258262890683
2025-05-07 15:00:00,1.0,0.3319063627364659,84.33333333333333,112.44286593267215,79.0,10.666666666666666,29.0,1.4245845582569796,0.8165380514459161,-0.5772916165517272,-0.8660254037844385,-0.5000000000000004
2025-05-07 18:00:00,0.0,0.9155185921161095,80.66666666666667,82.55572532846698,72.66666666666667,6.0,29.0,0.3353231740128475,0.8165380514459161,-0.5772916165517272,-0.9659258262890684,0.2588190451025203
2025-05-07 21:00:00,0.0,1.0004929690937958,78.33333333333333,-0.027809932517506544,91.33333333333333,0.0,29.0,0.43364938923596225,0.8165380514459161,-0.5772916165517272,-0.5000000000000004,0.8660254037844384
2025-05-08 00:00:00,0.0,0.6672797219763993,81.66666666666667,147.5984706302546,81.33333333333333,8.0,29.0,2.338101664934627,0.8064799463209448,-0.5912614448635781,0.25881904510252074,0.9659258262890683
2025-05-08 03:00:00,0.0,0.9167746667018598,77.66666666666667,52.45227330535247,92.33333333333333,3.3333333333333335,29.0,0.7995897066947307,0.8064799463209448,-0.5912614448635781,0.8660254037844386,0.5000000000000001
2025-05-08 06:00:00,0.0,1.0022108249288608,81.33333333333333,44.91791514070056,76.66666666666667,4.666666666666667,29.0,0.16806584643775835,0.8064799463209448,-0.5912614448635781,0.9659258262890683,-0.25881904510252063
2025-05-08 09:00:00,0.0,0.8348627003203045,66.0,-0.006382072520323095,90.66666666666667,0.0,29.0,0.8015515997690943,0.8064799463209448,-0.5912614448635781,0.49999999999999994,-0.8660254037844387
2025-05-08 12:00:00,1.0,0.334634888796281,86.33333333333333,67.50522065830977,66.66666666666667,10.0,29.0,0.1667356023576412,0.8064799463209448,-0.5912614448635781,-0.2588190451025208,-0.9659258262890683
2025-05-08 15:00:00,0.0,0.8330665082254649,81.66666666666667,102.80647234761295,82.0,10.0,29.0,0.9659079799141149,0.8064799463209448,-0.5912614448635781,-0.8660254037844385,-0.5000000000000004
2025-05-08 18:00:00,0.0,0.668463871631601,77.0,0.001467662196589857,86.66666666666667,0.0,29.0,0.6023098861266125,0.8064799463209448,-0.5912614448635781,-0.9659258262890684,0.2588190451025203
2025-05-08 21:00:00,1.0,0.333368039717127,76.33333333333333,112.47601560962921,81.66666666666667,8.0,29.0,0.26777476349658,0.8064799463209448,-0.5912614448635781,-0.5000000000000004,0.8660254037844384
2025-05-09 00:00:00,0.0,0.666281062720265,76.33333333333333,-0.022334916139226103,98.0,0.0,29.0,0.16715397076609104,0.7961828637826158,-0.6050560696488488,0.25881904510252074,0.9659258262890683
2025-05-09 03:00:00,0.0,0.8306172935445425,77.66666666666667,104.98201751658262,85.66666666666667,5.666666666666667,29.0,0.7307392872083295,0.7961828637826158,-0.6050560696488488,0.8660254037844386,0.5000000000000001
2025-05-09 06:00:00,1.0,0.3330832506374465,83.0,90.02340469340606,81.33333333333333,6.666666666666667,29.0,0.1663444675641141,0.7961828637826158,-0.6050560696488488,0.9659258262890683,-0.25881904510252063
2025-05-09 09:00:00,0.0,0.8314796696469455,80.0,97.5015217648247,87.66666666666667,9.333333333333334,29.0,1.1639984630392073,0.7961828637826158,-0.6050560696488488,0.49999999999999994,-0.8660254037844387
2025-05-09 12:00:00,0.0,1.0038742284046835,78.66666666666667,67.45880238804416,85.66666666666667,4.0,29.0,1.833753021116837,0.7961828637826158,-0.6050560696488488,-0.2588190451025208,-0.9659258262890683
2025-05-09 15:00:00,1.0,0.11013407592129211,82.66666666666667,67.4963544691323,78.66666666666667,5.0,29.0,1.066534892970395,0.7961828637826158,-0.6050560696488488,-0.8660254037844385,-0.5000000000000004
2025-05-09 18:00:00,1.0,0.4370806075118306,82.66666666666667,97.48772556162537,64.33333333333333,10.666666666666666,29.0,0.1673259564503543,0.7961828637826158,-0.6050560696488488,-0.9659258262890684,0.2588190451025203
2025-05-09 21:00:00,0.0,1.0008411247299962,80.0,29.98348632660967,81.66666666666667,5.666666666666667,29.0,1.3361838854679393,0.7961828637826158,-0.6050560696488488,-0.5000000000000004,0.8660254037844384
2025-05-10 00:00:00,0.0,0.5831254259459695,89.33333333333333,97.55080016849517,60.666666666666664,12.333333333333334,29.0,0.4331177841588471,0.7856498550787147,-0.6186714032625031,0.25881904510252074,0.9659258262890683
2025-05-10 03:00:00,0.0,0.8313985411581281,78.33333333333333,67.46076696488366,84.66666666666667,4.666666666666667,29.0,1.0355527926141168,0.7856498550787147,-0.6186714032625031,0.8660254037844386,0.5000000000000001
2025-05-10 06:00:00,0.0,0.5818957800222571,78.66666666666667,60.0062979333214,80.66666666666667,9.666666666666666,29.0,0.5340508412999146,0.7856498550787147,-0.6186714032625031,0.9659258262890683,-0.25881904510252063
2025-05-10 09:00:00,1.0,0.10520707578577164,83.0,74.95012810748491,74.66666666666667,7.0,29.0,0.33372081351393684,0.7856498550787147,-0.6186714032625031,0.49999999999999994,-0.8660254037844387
2025-05-10 12:00:00,1.0,0.505501702117156,80.66666666666667,104.97918572598451,84.66666666666667,5.333333333333333,29.0,1.0306791272601818,0.7856498550787147,-0.6186714032625031,-0.2588190451025208,-0.9659258262890683
2025-05-10 15:00:00,1.0,0.11864405341333457,83.66666666666667,37.51060936637722,75.0,5.333333333333333,29.0,0.6015723300949909,0.7856498550787147,-0.6186714032625031,-0.8660254037844385,-0.5000000000000004
2025-05-10 18:00:00,0.0,0.9985426136264106,78.33333333333333,29.95551417991925,91.0,2.0,29.0,1.0679274147589097,0.7856498550787147,-0.6186714032625031,-0.9659258262890684,0.2588190451025203
2025-05-10 21:00:00,0.0,0.9150674635045024,78.66666666666667,29.97661147400417,82.33333333333333,4.666666666666667,29.0,0.43352469246002956,0.7856498550787147,-0.6186714032625031,-0.5000000000000004,0.8660254037844384
2025-05-11 00:00:00,1.0,0.14657371083079318,81.66666666666667,97.55798537338416,79.33333333333333,8.666666666666666,29.0,1.168147939515802,0.7748840413670407,-0.6321034111873487,0.25881904510252074,0.9659258262890683
2025-05-11 03:00:00,1.0,0.10887665059432096,80.66666666666667,67.46794092976546,82.0,7.0,29.0,0.9669862666742551,0.7748840413670407,-0.6321034111873487,0.8660254037844386,0.5000000000000001
2025-05-11 06:00:00,1.0,0.3309150867818875,77.66666666666667,67.49110953741501,86.0,2.6666666666666665,29.0,0.0019915493848209095,0.7748840413670407,-0.6321034111873487,0.9659258262890683,-0.25881904510252063
2025-05-11 09:00:00,0.0,0.9212850595516056,77.66666666666667,-0.009570913328248018,90.33333333333333,0.0,29.0,0.2683513479727553,0.7748840413670407,-0.6321034111873487,0.49999999999999994,-0.8660254037844387
2025-05-11 12:00:00,1.0,0.42302189466161283,78.33333333333333,37.474469387374924,86.66666666666667,2.0,29.0,0.9683534032502825,0.7748840413670407,-0.6321034111873487,-0.2588190451025208,-0.9659258262890683
2025-05-11 15:00:00,0.0,0.7494596710996593,81.33333333333333,30.01585559421855,81.66666666666667,5.333333333333333,29.0,1.0667486388892031,0.7748840413670407,-0.6321034111873487,-0.8660254037844385,-0.5000000000000004
2025-05-11 18:00:00,0.0,0.579963700174749,86.0,104.96731630560994,72.66666666666667,10.333333333333334,29.0,0.16620901520047268,0.7748840413670407,-0.6321034111873487,-0.9659258262890684,0.2588190451025203
2025-05-11 21:00:00,1.0,0.2480836347697324,84.66666666666667,97.48136596416013,68.33333333333333,8.333333333333334,29.0,0.1662432405794096,0.7748840413670407,-0.6321034111873487,-0.5000000000000004,0.8660254037844384
2025-05-12 00:00:00,0.0,0.8361699372689632,76.33333333333333,-0.022553008676005487,92.0,0.0,29.0,1.0711630117983588,0.7638886127905428,-0.6453481132295501,0.25881904510252074,0.9659258262890683
2025-05-12 03:00:00,1.0,0.17829200347431096,83.66666666666667,114.15066652643368,79.66666666666667,6.666666666666667,29.0,0.7013149870288862,0.7638886127905428,-0.6453481132295501,0.8660254037844386,0.5000000000000001
2025-05-12 06:00:00,0.0,0.6655006032574804,80.0,97.64374654922881,81.33333333333333,6.666666666666667,29.0,0.8983809229482578,0.7638886127905428,-0.6453481132295501,0.9659258262890683,-0.25881904510252063
2025-05-12 09:00:00,0.0,0.6657944357765067,82.66666666666667,67.51437543397167,80.0,7.333333333333333,29.0,0.9674404227939514,0.7638886127905428,-0.6453481132295501,0.49999999999999994,-0.8660254037844387
2025-05-12 12:00:00,0.0,0.5811617702572788,80.0,60.01039328838203,84.66666666666667,4.666666666666667,29.0,0.2673524393185354,0.7638886127905428,-0.6453481132295501,-0.2588190451025208,-0.9659258262890683
2025-05-12 15:00:00,1.0,0.24966606574508826,74.0,67.48863249350974,78.0,6.333333333333333,29.0,0.5002443382158901,0.7638886127905428,-0.6453481132295501,-0.8660254037844385,-0.5000000000000004
2025-05-12 18:00:00,0.0,0.9157125832362205,67.33333333333333,59.95176031362312,80.66666666666667,7.666666666666667,29.0,0.9944042509528748,0.7638886127905428,-0.6453481132295501,-0.9659258262890684,0.2588190451025203
2025-05-12 21:00:00,1.0,0.25221262542804845,80.0,60.04390968350788,72.0,6.0,29.0,0.7021858980725112,0.7638886127905428,-0.6453481132295501,-0.5000000000000004,0.8660254037844384
2025-05-13 00:00:00,0.0,0.5830130797958194,83.0,97.47664920262838,75.0,8.0,29.0,1.0673497126911589,0.7526668275320085,-0.6584015846980488,0.25881904510252074,0.9659258262890683
2025-05-13 03:00:00,1.0,0.1438375587202121,86.66666666666667,120.04711744602734,65.0,12.333333333333334,29.0,0.8988159480520889,0.7526668275320085,-0.6584015846980488,0.8660254037844386,0.5000000000000001
2025-05-13 06:00:00,0.0,0.5830469187255852,83.66666666666667,60.00052098881624,77.66666666666667,5.333333333333333,29.0,0.8002755946392828,0.7526668275320085,-0.6584015846980488,0.9659258262890683,-0.25881904510252063
2025-05-13 09:00:00,0.0,0.5820691806540387,77.66666666666667,59.97705405300405,71.66666666666667,6.333333333333333,29.0,0.1669071055123151,0.7526668275320085,-0.6584015846980488,0.49999999999999994,-0.8660254037844387
2025-05-13 12:00:00,0.0,1.006053339623185,74.33333333333333,37.44332817400273,89.0,2.0,29.0,1.6014078710348247,0.7526668275320085,-0.6584015846980488,-0.2588190451025208,-0.9659258262890683
2025-05-13 15:00:00,0.0,0.6687065472894165,83.66666666666667,82.46052278072965,80.0,7.333333333333333,29.0,0.7018637882750977,0.7526668275320085,-0.6584015846980488,-0.8660254037844385,-0.5000000000000004
2025-05-13 18:00:00,1.0,0.07676943787689892,81.66666666666667,74.9928451429321,79.66666666666667,5.333333333333333,29.0,1.003902518800451,0.7526668275320085,-0.6584015846980488,-0.9659258262890684,0.2588190451025203
2025-05-13 21:00:00,0.0,0.8310959514767765,77.0,29.974984600445186,88.0,4.0,29.0,0.167146257976833,0.7526668275320085,-0.6584015846980488,-0.5000000000000004,0.8660254037844384
2025-05-14 00:00:00,0.0,1.0003507443283652,79.66666666666667,29.996399412214867,86.66666666666667,1.0,29.0,0.9663000648948662,0.7412220108485958,-0.6712599575675313,0.25881904510252074,0.9659258262890683
2025-05-14 03:00:00,1.0,0.5857157694066164,80.66666666666667,29.99906955497887,79.0,4.666666666666667,29.0,0.33367019247176444,0.7412220108485958,-0.6712599575675313,0.8660254037844386,0.5000000000000001
2025-05-14 06:00:00,1.0,0.17047493571813138,82.33333333333333,30.011656203580202,76.66666666666667,5.666666666666667,29.0,0.9678236621478972,0.7412220108485958,-0.6712599575675313,0.9659258262890683,-0.25881904510252063
2025-05-14 09:00:00,1.0,0.3367372261141806,86.0,45.09140001060792,73.66666666666667,9.0,29.0,0.6000663653770829,0.7412220108485958,-0.6712599575675313,0.49999999999999994,-0.8660254037844387
2025-05-14 12:00:00,1.0,0.1359282003061153,83.66666666666667,67.49287112200437,74.0,7.333333333333333,29.0,0.5329426696564986,0.7412220108485958,-0.6712599575675313,-0.2588190451025208,-0.9659258262890683
2025-05-14 15:00:00,0.0,0.5830776857832176,84.33333333333333,52.48240979586941,73.0,8.666666666666666,29.0,-0.0005963284745938171,0.7412220108485958,-0.6712599575675313,-0.8660254037844385,-0.5000000000000004
2025-05-14 18:00:00,0.0,0.9172053830126585,77.66666666666667,29.994527379999937,92.33333333333333,2.3333333333333335,29.0,0.9980575176485517,0.7412220108485958,-0.6712599575675313,-0.9659258262890684,0.2588190451025203
2025-05-14 21:00:00,0.0,0.9139527154843089,79.33333333333333,75.03451452691567,87.66666666666667,7.666666666666667,29.0,1.430444311224008,0.7412220108485958,-0.6712599575675313,-0.5000000000000004,0.8660254037844384
2025-05-15 00:00:00,0.0,0.9173727082370544,83.66666666666667,105.04963268899343,81.33333333333333,10.333333333333334,29.0,0.8010928248954617,0.7295575540864875,-0.6839194216246106,0.25881904510252074,0.9659258262890683
2025-05-15 03:00:00,1.0,0.15000445291786252,79.33333333333333,37.47549119597744,78.33333333333333,5.666666666666667,29.0,0.43390331780251207,0.7295575540864875,-0.6839194216246106,0.8660254037844386,0.5000000000000001
2025-05-15 06:00:00,0.0,0.5854089540491748,80.0,30.007812808409017,78.0,3.0,29.0,0.16749726144633262,0.7295575540864875,-0.6839194216246106,0.9659258262890683,-0.25881904510252063
2025-05-15 09:00:00,1.0,0.251815933221648,79.0,22.514948749370078,83.0,2.3333333333333335,29.0,0.4341642919717283,0.7295575540864875,-0.6839194216246106,0.49999999999999994,-0.8660254037844387
2025-05-15 12:00:00,0.0,0.6687944230593387,78.66666666666667,44.982793327821895,92.33333333333333,2.0,29.0,0.9659452549271611,0.7295575540864875,-0.6839194216246106,-0.2588190451025208,-0.9659258262890683
2025-05-15 15:00:00,0.0,0.46730313612401847,79.66666666666667,81.63135583156922,81.33333333333333,2.0,29.0,0.16673488115322965,0.7295575540864875,-0.6839194216246106,-0.8660254037844385,-0.5000000000000004
2025-05-15 18:00:00,1.0,0.33498118618775163,79.33333333333333,60.00712720344948,78.66666666666667,5.0,29.0,0.1668724281939061,0.7295575540864875,-0.6839194216246106,-0.9659258262890684,0.2588190451025203
2025-05-15 21:00:00,1.0,0.44865384280007303,78.33333333333333,29.993725796406604,88.66666666666667,1.0,29.0,1.965808018521706,0.7295575540864875,-0.6839194216246106,-0.5000000000000004,0.8660254037844384
2025-05-16 00:00:00,0.0,0.9986407366885273,83.66666666666667,67.47809498651195,75.33333333333333,6.0,29.0,1.0679743315300856,0.717676913675962,-0.6963762255968722,0.25881904510252074,0.9659258262890683
2025-05-16 03:00:00,1.0,0.3354695752501026,87.33333333333333,89.98398852243078,63.666666666666664,10.333333333333334,29.0,0.1673189356693573,0.717676913675962,-0.6963762255968722,0.8660254037844386,0.5000000000000001
2025-05-16 06:00:00,0.0,0.48438837414990277,83.33333333333333,59.97133207032499,74.33333333333333,7.333333333333333,29.0,0.4356784293345437,0.717676913675962,-0.6963762255968722,0.9659258262890683,-0.25881904510252063
2025-05-16 09:00:00,0.0,0.5815935325173587,80.66666666666667,143.5977795619379,81.33333333333333,10.0,29.0,0.9656236820031046,0.717676913675962,-0.6963762255968722,0.49999999999999994,-0.8660254037844387
2025-05-16 12:00:00,1.0,0.33531608188609746,86.33333333333333,52.510969664856965,65.0,8.666666666666666,29.0,0.1673856282951592,0.717676913675962,-0.6963762255968722,-0.2588190451025208,-0.9659258262890683
2025-05-16 15:00:00,0.0,0.9165781922093709,83.66666666666667,97.49186087623691,76.33333333333333,11.0,29.0,0.9671465989163265,0.717676913675962,-0.6963762255968722,-0.8660254037844385,-0.5000000000000004
2025-05-16 18:00:00,1.0,0.38950987415016103,81.33333333333333,105.00934807306929,84.33333333333333,2.0,29.0,1.0673590992220776,0.717676913675962,-0.6963762255968722,-0.9659258262890684,0.2588190451025203
2025-05-16 21:00:00,1.0,0.46726557409758623,79.33333333333333,29.995260246307847,86.0,1.0,29.0,0.6005774753130092,0.717676913675962,-0.6963762255968722,-0.5000000000000004,0.8660254037844384
2025-05-17 00:00:00,1.0,0.3328056358121976,81.0,111.50007225549639,83.0,6.333333333333333,29.0,0.5015452484621354,0.705583610107178,-0.7086266782644596,0.25881904510252074,0.9659258262890683
2025-05-17 03:00:00,1.0,0.08446878695653935,82.33333333333333,59.996470198816816,80.66666666666667,4.666666666666667,29.0,0.3352914555300059,0.705583610107178,-0.7086266782644596,0.8660254037844386,0.5000000000000001
2025-05-17 06:00:00,1.0,0.14031264395486176,82.33333333333333,67.46159081701221,73.0,5.0,29.0,1.3332907702791916,0.705583610107178,-0.7086266782644596,0.9659258262890683,-0.25881904510252063
