datetime,Is Daylight,Distance to Solar Noon,Average Temperature (Day),Average Wind Direction (Day),Sky Cover,Relative Humidity,Average Wind Speed (Period),Average Barometric Pressure (Period),day_of_year_sin,day_of_year_cos,hour_sin,hour_cos,Power Generated
2025-05-02 09:00:00,0.0,0.5299009602615692,83.0,89.99036796008944,0.0014625168246734,73.33333333333333,7.666666666666667,29.0,0.8631421280499114,-0.5049610547215204,0.4999999999999999,-0.8660254037844387,8232.119
2025-05-02 12:00:00,0.0,0.5828537940670738,81.33333333333333,67.48213231523037,0.1671349716878225,79.33333333333333,5.666666666666667,29.0,0.8631421280499114,-0.5049610547215204,-0.2588190451025208,-0.9659258262890684,8385.6455
2025-05-02 15:00:00,0.0,0.8313830123349429,85.0,97.4941369051054,0.2674485926090193,70.66666666666667,10.333333333333334,29.0,0.8631421280499114,-0.5049610547215204,-0.8660254037844385,-0.5000000000000004,4806.915
2025-05-02 18:00:00,0.0,0.750875156498096,76.33333333333333,29.97491955358055,0.0016085063052236,89.66666666666667,2.0,29.0,0.8631421280499114,-0.5049610547215204,-0.9659258262890684,0.2588190451025203,255.51147
2025-05-02 21:00:00,1.0,0.1557135560338891,85.66666666666667,97.50369053465424,0.1672765984335391,72.0,13.0,29.0,0.8631421280499114,-0.5049610547215204,-0.5000000000000004,0.8660254037844384,9688.324
2025-05-03 00:00:00,0.0,1.001735665192774,76.33333333333333,37.48548530721994,1.0012548739237974,88.0,2.0,29.0,0.854322169749827,-0.5197438121555155,0.2588190451025207,0.9659258262890684,403.57672
2025-05-03 03:00:00,1.0,0.479515280031446,85.66666666666667,154.50076599195972,0.433803802786778,63.0,13.0,29.0,0.854322169749827,-0.5197438121555155,0.8660254037844386,0.5000000000000001,4507.779
2025-05-03 06:00:00,1.0,0.1455742335553791,78.0,30.00193396307519,0.0016119248238865,82.0,5.333333333333333,29.0,0.854322169749827,-0.5197438121555155,0.9659258262890684,-0.2588190451025206,12333.838
2025-05-03 09:00:00,1.0,0.2507142075078529,83.66666666666667,52.54134458925453,0.1666127073503814,73.0,7.333333333333333,29.0,0.854322169749827,-0.5197438121555155,0.4999999999999999,-0.8660254037844387,16305.207
2025-05-03 12:00:00,1.0,0.4502590055773845,80.66666666666667,-0.0083761533995224,1.3341654166719492,89.33333333333333,0.0,29.0,0.854322169749827,-0.5197438121555155,-0.2588190451025208,-0.9659258262890684,16480.928
2025-05-03 15:00:00,0.0,0.5841431860981655,80.0,0.0081005784309092,0.4334620758194882,89.33333333333333,0.0,29.0,0.854322169749827,-0.5197438121555155,-0.8660254037844385,-0.5000000000000004,6996.233
2025-05-03 18:00:00,0.0,0.7510565618167907,80.33333333333333,67.49370109796371,1.0292788153973278,78.66666666666667,5.0,29.0,0.854322169749827,-0.5197438121555155,-0.9659258262890684,0.2588190451025203,-1246.2316
2025-05-03 21:00:00,0.0,0.7491268870795694,80.66666666666667,60.01801678611781,0.5998009541146543,79.0,10.0,29.0,0.854322169749827,-0.5197438121555155,-0.5000000000000004,0.8660254037844384,-621.38574
2025-05-04 00:00:00,1.0,0.4036127618657418,83.66666666666667,67.50478489805899,0.6015510708608865,70.66666666666667,4.666666666666667,29.0,0.8452490573530633,-0.5343725582809786,0.2588190451025207,0.9659258262890684,4828.2544
2025-05-04 03:00:00,1.0,0.4144196224351063,77.0,67.5070533249304,1.13544292138085,85.0,4.0,29.0,0.8452490573530633,-0.5343725582809786,0.8660254037844386,0.5000000000000001,5520.7554
2025-05-04 06:00:00,0.0,0.8337894151571187,81.33333333333333,29.99741915316309,0.8005909794964331,84.33333333333333,4.333333333333333,29.0,0.8452490573530633,-0.5343725582809786,0.9659258262890684,-0.2588190451025206,1902.2534
2025-05-04 09:00:00,1.0,0.1122534250874329,88.0,74.99961519400502,0.2668175078545675,67.33333333333333,12.666666666666666,29.0,0.8452490573530633,-0.5343725582809786,0.4999999999999999,-0.8660254037844387,19503.744
2025-05-04 12:00:00,1.0,0.3361153201745955,81.33333333333333,29.991557980683663,0.800586308876753,71.66666666666667,2.6666666666666665,29.0,0.8452490573530633,-0.5343725582809786,-0.2588190451025208,-0.9659258262890684,7479.0894
2025-05-04 15:00:00,0.0,1.004003430649004,78.0,30.015321625412344,0.1679395928524644,92.33333333333331,2.0,29.0,0.8452490573530633,-0.5343725582809786,-0.8660254037844385,-0.5000000000000004,4504.466
2025-05-04 18:00:00,1.0,0.101694379537898,79.33333333333333,37.49729891705912,0.1669948731243562,76.0,4.0,29.0,0.8452490573530633,-0.5343725582809786,-0.9659258262890684,0.2588190451025203,7286.5366
2025-05-04 21:00:00,1.0,0.2490563590655528,84.33333333333333,67.4947140552979,0.5004364887896043,71.66666666666667,3.333333333333333,29.0,0.8452490573530633,-0.5343725582809786,-0.5000000000000004,0.8660254037844384,7372.508
2025-05-05 00:00:00,0.0,0.9993528282097648,80.0,29.98454075127363,0.8007303684555133,84.0,2.333333333333333,29.0,0.8359254794186372,-0.548842958284719,0.2588190451025207,0.9659258262890684,166.71034
2025-05-05 03:00:00,1.0,0.3347811175321828,82.33333333333333,44.98178133936897,0.2667924149747423,78.33333333333333,7.333333333333333,29.0,0.8359254794186372,-0.548842958284719,0.8660254037844386,0.5000000000000001,5768.6343
2025-05-05 06:00:00,1.0,0.3310552682464762,81.66666666666667,30.00572207699896,0.2685779831259468,75.0,4.0,29.0,0.8359254794186372,-0.548842958284719,0.9659258262890684,-0.2588190451025206,7171.7466
2025-05-05 09:00:00,1.0,0.4663489662907815,78.0,60.00496518307299,0.0012751341805484,79.33333333333333,10.0,29.0,0.8359254794186372,-0.548842958284719,0.4999999999999999,-0.8660254037844387,14546.363
2025-05-05 12:00:00,0.0,0.503039893863034,82.33333333333333,29.981564653669253,0.7012822426547408,81.66666666666667,4.333333333333333,29.0,0.8359254794186372,-0.548842958284719,-0.2588190451025208,-0.9659258262890684,5375.856
2025-05-05 15:00:00,0.0,0.7527816641372768,83.0,67.50190429381803,0.7008000768949144,74.0,3.6666666666666665,29.0,0.8359254794186372,-0.548842958284719,-0.8660254037844385,-0.5000000000000004,3686.6802
2025-05-05 18:00:00,1.0,0.3325192899346051,84.66666666666667,110.56128193945112,0.3335933451595972,72.66666666666667,10.666666666666666,29.0,0.8359254794186372,-0.548842958284719,-0.9659258262890684,0.2588190451025203,7159.879
2025-05-05 21:00:00,1.0,0.1169114594319421,79.33333333333333,30.017321428993508,0.4339515925483636,87.33333333333333,1.0,29.0,0.8359254794186372,-0.548842958284719,-0.5000000000000004,0.8660254037844384,12356.635
2025-05-06 00:00:00,1.0,0.0912476913583951,82.33333333333333,74.99304744748535,0.6009293463437267,75.66666666666667,10.0,29.0,0.8263541987239096,-0.5631507242749186,0.2588190451025207,0.9659258262890684,10173.953
2025-05-06 03:00:00,0.0,0.9151285503045762,83.0,97.49768602060352,1.8012199583722437,80.33333333333333,14.333333333333334,29.0,0.8263541987239096,-0.5631507242749186,0.8660254037844386,0.5000000000000001,-578.77203
2025-05-06 06:00:00,1.0,0.1056266263068333,80.66666666666667,45.02883940845157,1.2315211291396142,86.66666666666667,3.333333333333333,29.0,0.8263541987239096,-0.5631507242749186,0.9659258262890684,-0.2588190451025206,5996.631
2025-05-06 09:00:00,1.0,0.1151909005747595,82.33333333333333,67.48819845878562,1.234971887437729,88.33333333333333,4.0,29.0,0.8263541987239096,-0.5631507242749186,0.4999999999999999,-0.8660254037844387,17124.025
2025-05-06 12:00:00,0.0,0.9166417232849714,79.0,60.01161635687964,0.1673313419280713,81.66666666666667,6.333333333333333,29.0,0.8263541987239096,-0.5631507242749186,-0.2588190451025208,-0.9659258262890684,5852.3623
2025-05-06 15:00:00,0.0,0.6666112581647415,75.66666666666667,67.47002426281092,1.5359989282676203,89.33333333333333,3.6666666666666665,29.0,0.8263541987239096,-0.5631507242749186,-0.8660254037844385,-0.5000000000000004,5316.9956
2025-05-06 18:00:00,1.0,0.0773781281443805,79.33333333333333,59.92267883514349,0.7017826098257327,81.66666666666667,4.333333333333333,29.0,0.8263541987239096,-0.5631507242749186,-0.9659258262890684,0.2588190451025203,5443.0137
2025-05-06 21:00:00,1.0,0.250333802659117,86.66666666666667,105.02373082015951,1.0248158400715262,66.33333333333333,11.333333333333334,29.0,0.8263541987239096,-0.5631507242749186,-0.5000000000000004,0.8660254037844384,8417.971
2025-05-07 00:00:00,0.0,0.5357634096724867,82.33333333333333,104.99937641781696,0.4328843354349984,81.66666666666667,7.666666666666667,29.0,0.8165380514459161,-0.5772916165517272,0.2588190451025207,0.9659258262890684,113.4081
2025-05-07 03:00:00,0.0,0.9148860938343166,80.0,104.96630687310136,1.789918522847682,84.0,11.333333333333334,29.0,0.8165380514459161,-0.5772916165517272,0.8660254037844386,0.5000000000000001,-456.34296
2025-05-07 06:00:00,0.0,0.7501920573814151,81.33333333333333,59.98968465184049,0.9020238444447236,76.33333333333333,6.666666666666667,29.0,0.8165380514459161,-0.5772916165517272,0.9659258262890684,-0.2588190451025206,1880.7313
2025-05-07 09:00:00,0.0,0.6661592867285333,77.0,74.99126572218654,0.802941322194036,90.66666666666669,4.0,29.0,0.8165380514459161,-0.5772916165517272,0.4999999999999999,-0.8660254037844387,7978.5776
2025-05-07 12:00:00,1.0,0.2501472640283386,82.33333333333333,82.40839530049247,1.2342739663732798,75.0,7.666666666666667,29.0,0.8165380514459161,-0.5772916165517272,-0.2588190451025208,-0.9659258262890684,17181.787
2025-05-07 15:00:00,1.0,0.3319063627364659,84.33333333333333,112.44286593267216,1.4245845582569796,79.0,10.666666666666666,29.0,0.8165380514459161,-0.5772916165517272,-0.8660254037844385,-0.5000000000000004,6013.323
2025-05-07 18:00:00,0.0,0.9155185921161096,80.66666666666667,82.55572532846698,0.3353231740128475,72.66666666666667,6.0,29.0,0.8165380514459161,-0.5772916165517272,-0.9659258262890684,0.2588190451025203,-1190.1478
2025-05-07 21:00:00,0.0,1.0004929690937958,78.33333333333333,-0.0278099325175065,0.4336493892359622,91.33333333333331,0.0,29.0,0.8165380514459161,-0.5772916165517272,-0.5000000000000004,0.8660254037844384,1122.1454
2025-05-08 00:00:00,0.0,0.6672797219763993,81.66666666666667,147.5984706302546,2.338101664934627,81.33333333333333,8.0,29.0,0.8064799463209448,-0.5912614448635781,0.2588190451025207,0.9659258262890684,4.2555475
2025-05-08 03:00:00,0.0,0.9167746667018598,77.66666666666667,52.45227330535247,0.7995897066947307,92.33333333333331,3.333333333333333,29.0,0.8064799463209448,-0.5912614448635781,0.8660254037844386,0.5000000000000001,78.96264
2025-05-08 06:00:00,0.0,1.0022108249288608,81.33333333333333,44.91791514070056,0.1680658464377583,76.66666666666667,4.666666666666667,29.0,0.8064799463209448,-0.5912614448635781,0.9659258262890684,-0.2588190451025206,1584.6163
2025-05-08 09:00:00,0.0,0.8348627003203045,66.0,-0.006382072520323,0.8015515997690943,90.66666666666669,0.0,29.0,0.8064799463209448,-0.5912614448635781,0.4999999999999999,-0.8660254037844387,11557.403
2025-05-08 12:00:00,1.0,0.334634888796281,86.33333333333333,67.50522065830977,0.1667356023576412,66.66666666666667,10.0,29.0,0.8064799463209448,-0.5912614448635781,-0.2588190451025208,-0.9659258262890684,8214.055
2025-05-08 15:00:00,0.0,0.8330665082254649,81.66666666666667,102.80647234761295,0.9659079799141148,82.0,10.0,29.0,0.8064799463209448,-0.5912614448635781,-0.8660254037844385,-0.5000000000000004,4117.7734
2025-05-08 18:00:00,0.0,0.668463871631601,77.0,0.0014676621965898,0.6023098861266125,86.66666666666667,0.0,29.0,0.8064799463209448,-0.5912614448635781,-0.9659258262890684,0.2588190451025203,-415.24176
2025-05-08 21:00:00,1.0,0.333368039717127,76.33333333333333,112.4760156096292,0.26777476349658,81.66666666666667,8.0,29.0,0.8064799463209448,-0.5912614448635781,-0.5000000000000004,0.8660254037844384,8293.183
2025-05-09 00:00:00,0.0,0.666281062720265,76.33333333333333,-0.0223349161392261,0.167153970766091,98.0,0.0,29.0,0.7961828637826158,-0.6050560696488488,0.2588190451025207,0.9659258262890684,1318.819
2025-05-09 03:00:00,0.0,0.8306172935445425,77.66666666666667,104.98201751658262,0.7307392872083295,85.66666666666667,5.666666666666667,29.0,0.7961828637826158,-0.6050560696488488,0.8660254037844386,0.5000000000000001,43.47567
2025-05-09 06:00:00,1.0,0.3330832506374465,83.0,90.02340469340606,0.1663444675641141,81.33333333333333,6.666666666666667,29.0,0.7961828637826158,-0.6050560696488488,0.9659258262890684,-0.2588190451025206,7835.1997
2025-05-09 09:00:00,0.0,0.8314796696469455,80.0,97.5015217648247,1.1639984630392073,87.66666666666667,9.333333333333334,29.0,0.7961828637826158,-0.6050560696488488,0.4999999999999999,-0.8660254037844387,7853.412
2025-05-09 12:00:00,0.0,1.0038742284046835,78.66666666666667,67.45880238804416,1.833753021116837,85.66666666666667,4.0,29.0,0.7961828637826158,-0.6050560696488488,-0.2588190451025208,-0.9659258262890684,5683.065
2025-05-09 15:00:00,1.0,0.1101340759212921,82.66666666666667,67.4963544691323,1.066534892970395,78.66666666666667,5.0,29.0,0.7961828637826158,-0.6050560696488488,-0.8660254037844385,-0.5000000000000004,15915.442
2025-05-09 18:00:00,1.0,0.4370806075118306,82.66666666666667,97.48772556162535,0.1673259564503543,64.33333333333333,10.666666666666666,29.0,0.7961828637826158,-0.6050560696488488,-0.9659258262890684,0.2588190451025203,6277.092
2025-05-09 21:00:00,0.0,1.0008411247299962,80.0,29.98348632660967,1.336183885467939,81.66666666666667,5.666666666666667,29.0,0.7961828637826158,-0.6050560696488488,-0.5000000000000004,0.8660254037844384,496.51532
2025-05-10 00:00:00,0.0,0.5831254259459695,89.33333333333333,97.55080016849516,0.4331177841588471,60.66666666666666,12.333333333333334,29.0,0.7856498550787147,-0.6186714032625031,0.2588190451025207,0.9659258262890684,-438.65796
2025-05-10 03:00:00,0.0,0.8313985411581281,78.33333333333333,67.46076696488366,1.0355527926141168,84.66666666666667,4.666666666666667,29.0,0.7856498550787147,-0.6186714032625031,0.8660254037844386,0.5000000000000001,-295.36536
2025-05-10 06:00:00,0.0,0.5818957800222571,78.66666666666667,60.0062979333214,0.5340508412999146,80.66666666666667,9.666666666666666,29.0,0.7856498550787147,-0.6186714032625031,0.9659258262890684,-0.2588190451025206,2261.4521
2025-05-10 09:00:00,1.0,0.1052070757857716,83.0,74.95012810748491,0.3337208135139368,74.66666666666667,7.0,29.0,0.7856498550787147,-0.6186714032625031,0.4999999999999999,-0.8660254037844387,17942.715
2025-05-10 12:00:00,1.0,0.505501702117156,80.66666666666667,104.97918572598452,1.0306791272601818,84.66666666666667,5.333333333333333,29.0,0.7856498550787147,-0.6186714032625031,-0.2588190451025208,-0.9659258262890684,6508.3613
2025-05-10 15:00:00,1.0,0.1186440534133345,83.66666666666667,37.51060936637722,0.6015723300949909,75.0,5.333333333333333,29.0,0.7856498550787147,-0.6186714032625031,-0.8660254037844385,-0.5000000000000004,16026.81
2025-05-10 18:00:00,0.0,0.9985426136264106,78.33333333333333,29.95551417991925,1.0679274147589095,91.0,2.0,29.0,0.7856498550787147,-0.6186714032625031,-0.9659258262890684,0.2588190451025203,-1869.2212
2025-05-10 21:00:00,0.0,0.9150674635045024,78.66666666666667,29.97661147400417,0.4335246924600295,82.33333333333333,4.666666666666667,29.0,0.7856498550787147,-0.6186714032625031,-0.5000000000000004,0.8660254037844384,532.00226
2025-05-11 00:00:00,1.0,0.1465737108307931,81.66666666666667,97.55798537338416,1.168147939515802,79.33333333333333,8.666666666666666,29.0,0.7748840413670407,-0.6321034111873487,0.2588190451025207,0.9659258262890684,9657.515
2025-05-11 03:00:00,1.0,0.1088766505943209,80.66666666666667,67.46794092976546,0.9669862666742552,82.0,7.0,29.0,0.7748840413670407,-0.6321034111873487,0.8660254037844386,0.5000000000000001,8096.018
2025-05-11 06:00:00,1.0,0.3309150867818875,77.66666666666667,67.49110953741501,0.0019915493848209,86.0,2.6666666666666665,29.0,0.7748840413670407,-0.6321034111873487,0.9659258262890684,-0.2588190451025206,8821.795
2025-05-11 09:00:00,0.0,0.9212850595516056,77.66666666666667,-0.009570913328248,0.2683513479727553,90.33333333333331,0.0,29.0,0.7748840413670407,-0.6321034111873487,0.4999999999999999,-0.8660254037844387,10782.089
2025-05-11 12:00:00,1.0,0.4230218946616128,78.33333333333333,37.47446938737493,0.9683534032502824,86.66666666666667,2.0,29.0,0.7748840413670407,-0.6321034111873487,-0.2588190451025208,-0.9659258262890684,14546.352
2025-05-11 15:00:00,0.0,0.7494596710996593,81.33333333333333,30.01585559421855,1.0667486388892031,81.66666666666667,5.333333333333333,29.0,0.7748840413670407,-0.6321034111873487,-0.8660254037844385,-0.5000000000000004,3811.7017
2025-05-11 18:00:00,0.0,0.579963700174749,86.0,104.96731630560994,0.1662090152004726,72.66666666666667,10.333333333333334,29.0,0.7748840413670407,-0.6321034111873487,-0.9659258262890684,0.2588190451025203,-1409.7877
2025-05-11 21:00:00,1.0,0.2480836347697324,84.66666666666667,97.48136596416012,0.1662432405794096,68.33333333333333,8.333333333333334,29.0,0.7748840413670407,-0.6321034111873487,-0.5000000000000004,0.8660254037844384,8584.662
2025-05-12 00:00:00,0.0,0.8361699372689632,76.33333333333333,-0.0225530086760054,1.0711630117983588,92.0,0.0,29.0,0.7638886127905428,-0.6453481132295501,0.2588190451025207,0.9659258262890684,1404.4745
2025-05-12 03:00:00,1.0,0.1782920034743109,83.66666666666667,114.15066652643368,0.7013149870288862,79.66666666666667,6.666666666666667,29.0,0.7638886127905428,-0.6453481132295501,0.8660254037844386,0.5000000000000001,5559.676
2025-05-12 06:00:00,0.0,0.6655006032574804,80.0,97.6437465492288,0.8983809229482578,81.33333333333333,6.666666666666667,29.0,0.7638886127905428,-0.6453481132295501,0.9659258262890684,-0.2588190451025206,2804.2
2025-05-12 09:00:00,0.0,0.6657944357765067,82.66666666666667,67.51437543397167,0.9674404227939514,80.0,7.333333333333333,29.0,0.7638886127905428,-0.6453481132295501,0.4999999999999999,-0.8660254037844387,7469.2827
2025-05-12 12:00:00,0.0,0.5811617702572788,80.0,60.01039328838203,0.2673524393185354,84.66666666666667,4.666666666666667,29.0,0.7638886127905428,-0.6453481132295501,-0.2588190451025208,-0.9659258262890684,5988.7065
2025-05-12 15:00:00,1.0,0.2496660657450882,74.0,67.48863249350974,0.5002443382158901,78.0,6.333333333333333,29.0,0.7638886127905428,-0.6453481132295501,-0.8660254037844385,-0.5000000000000004,17032.209
2025-05-12 18:00:00,0.0,0.9157125832362204,67.33333333333333,59.95176031362312,0.9944042509528748,80.66666666666667,7.666666666666667,29.0,0.7638886127905428,-0.6453481132295501,-0.9659258262890684,0.2588190451025203,-784.26184
2025-05-12 21:00:00,1.0,0.2522126254280484,80.0,60.04390968350788,0.7021858980725112,72.0,6.0,29.0,0.7638886127905428,-0.6453481132295501,-0.5000000000000004,0.8660254037844384,8430.061
2025-05-13 00:00:00,0.0,0.5830130797958194,83.0,97.47664920262838,1.0673497126911589,75.0,8.0,29.0,0.7526668275320085,-0.6584015846980488,0.2588190451025207,0.9659258262890684,-602.59814
2025-05-13 03:00:00,1.0,0.1438375587202121,86.66666666666667,120.04711744602734,0.8988159480520889,65.0,12.333333333333334,29.0,0.7526668275320085,-0.6584015846980488,0.8660254037844386,0.5000000000000001,7385.7095
2025-05-13 06:00:00,0.0,0.5830469187255852,83.66666666666667,60.00052098881624,0.8002755946392828,77.66666666666667,5.333333333333333,29.0,0.7526668275320085,-0.6584015846980488,0.9659258262890684,-0.2588190451025206,2349.84
2025-05-13 09:00:00,0.0,0.5820691806540387,77.66666666666667,59.97705405300405,0.1669071055123151,71.66666666666667,6.333333333333333,29.0,0.7526668275320085,-0.6584015846980488,0.4999999999999999,-0.8660254037844387,8459.829
2025-05-13 12:00:00,0.0,1.006053339623185,74.33333333333333,37.44332817400273,1.6014078710348247,89.0,2.0,29.0,0.7526668275320085,-0.6584015846980488,-0.2588190451025208,-0.9659258262890684,6048.2734
2025-05-13 15:00:00,0.0,0.6687065472894165,83.66666666666667,82.46052278072965,0.7018637882750977,80.0,7.333333333333333,29.0,0.7526668275320085,-0.6584015846980488,-0.8660254037844385,-0.5000000000000004,3373.753
2025-05-13 18:00:00,1.0,0.0767694378768989,81.66666666666667,74.9928451429321,1.003902518800451,79.66666666666667,5.333333333333333,29.0,0.7526668275320085,-0.6584015846980488,-0.9659258262890684,0.2588190451025203,7017.4243
2025-05-13 21:00:00,0.0,0.8310959514767765,77.0,29.974984600445183,0.167146257976833,88.0,4.0,29.0,0.7526668275320085,-0.6584015846980488,-0.5000000000000004,0.8660254037844384,620.68976
2025-05-14 00:00:00,0.0,1.0003507443283652,79.66666666666667,29.996399412214867,0.9663000648948662,86.66666666666667,1.0,29.0,0.7412220108485958,-0.6712599575675313,0.2588190451025207,0.9659258262890684,166.71034
2025-05-14 03:00:00,1.0,0.5857157694066164,80.66666666666667,29.99906955497887,0.3336701924717644,79.0,4.666666666666667,29.0,0.7412220108485958,-0.6712599575675313,0.8660254037844386,0.5000000000000001,629.8995
2025-05-14 06:00:00,1.0,0.1704749357181313,82.33333333333333,30.0116562035802,0.9678236621478972,76.66666666666667,5.666666666666667,29.0,0.7412220108485958,-0.6712599575675313,0.9659258262890684,-0.2588190451025206,10477.777
2025-05-14 09:00:00,1.0,0.3367372261141806,86.0,45.09140001060792,0.6000663653770829,73.66666666666667,9.0,29.0,0.7412220108485958,-0.6712599575675313,0.4999999999999999,-0.8660254037844387,7550.907
2025-05-14 12:00:00,1.0,0.1359282003061153,83.66666666666667,67.49287112200437,0.5329426696564986,74.0,7.333333333333333,29.0,0.7412220108485958,-0.6712599575675313,-0.2588190451025208,-0.9659258262890684,22525.809
2025-05-14 15:00:00,0.0,0.5830776857832176,84.33333333333333,52.48240979586941,-0.0005963284745938,73.0,8.666666666666666,29.0,0.7412220108485958,-0.6712599575675313,-0.8660254037844385,-0.5000000000000004,3804.4438
2025-05-14 18:00:00,0.0,0.9172053830126584,77.66666666666667,29.994527379999937,0.9980575176485516,92.33333333333331,2.333333333333333,29.0,0.7412220108485958,-0.6712599575675313,-0.9659258262890684,0.2588190451025203,180.70909
2025-05-14 21:00:00,0.0,0.9139527154843088,79.33333333333333,75.03451452691567,1.430444311224008,87.66666666666667,7.666666666666667,29.0,0.7412220108485958,-0.6712599575675313,-0.5000000000000004,0.8660254037844384,-447.79968
2025-05-15 00:00:00,0.0,0.9173727082370544,83.66666666666667,105.04963268899344,0.8010928248954617,81.33333333333333,10.333333333333334,29.0,0.7295575540864875,-0.6839194216246106,0.2588190451025207,0.9659258262890684,-444.35382
2025-05-15 03:00:00,1.0,0.1500044529178625,79.33333333333333,37.47549119597744,0.433903317802512,78.33333333333333,5.666666666666667,29.0,0.7295575540864875,-0.6839194216246106,0.8660254037844386,0.5000000000000001,7737.203
2025-05-15 06:00:00,0.0,0.5854089540491748,80.0,30.007812808409017,0.1674972614463326,78.0,3.0,29.0,0.7295575540864875,-0.6839194216246106,0.9659258262890684,-0.2588190451025206,2065.8625
2025-05-15 09:00:00,1.0,0.251815933221648,79.0,22.51494874937008,0.4341642919717283,83.0,2.333333333333333,29.0,0.7295575540864875,-0.6839194216246106,0.4999999999999999,-0.8660254037844387,15901.775
2025-05-15 12:00:00,0.0,0.6687944230593387,78.66666666666667,44.982793327821895,0.9659452549271612,92.33333333333331,2.0,29.0,0.7295575540864875,-0.6839194216246106,-0.2588190451025208,-0.9659258262890684,5113.131
2025-05-15 15:00:00,0.0,0.4673031361240184,79.66666666666667,81.63135583156922,0.1667348811532296,81.33333333333333,2.0,29.0,0.7295575540864875,-0.6839194216246106,-0.8660254037844385,-0.5000000000000004,2537.0144
2025-05-15 18:00:00,1.0,0.3349811861877516,79.33333333333333,60.00712720344948,0.1668724281939061,78.66666666666667,5.0,29.0,0.7295575540864875,-0.6839194216246106,-0.9659258262890684,0.2588190451025203,7731.8057
2025-05-15 21:00:00,1.0,0.448653842800073,78.33333333333333,29.993725796406604,1.965808018521706,88.66666666666667,1.0,29.0,0.7295575540864875,-0.6839194216246106,-0.5000000000000004,0.8660254037844384,8819.371
2025-05-16 00:00:00,0.0,0.9986407366885272,83.66666666666667,67.47809498651195,1.0679743315300856,75.33333333333333,6.0,29.0,0.717676913675962,-0.6963762255968722,0.2588190451025207,0.9659258262890684,-230.82823
2025-05-16 03:00:00,1.0,0.3354695752501026,87.33333333333333,89.98398852243078,0.1673189356693573,63.66666666666666,10.333333333333334,29.0,0.717676913675962,-0.6963762255968722,0.8660254037844386,0.5000000000000001,6514.6733
2025-05-16 06:00:00,0.0,0.4843883741499027,83.33333333333333,59.97133207032499,0.4356784293345437,74.33333333333333,7.333333333333333,29.0,0.717676913675962,-0.6963762255968722,0.9659258262890684,-0.2588190451025206,1574.2102
2025-05-16 09:00:00,0.0,0.5815935325173587,80.66666666666667,143.5977795619379,0.9656236820031046,81.33333333333333,10.0,29.0,0.717676913675962,-0.6963762255968722,0.4999999999999999,-0.8660254037844387,7571.1567
